uri,id,label,description,created_at
https://orkg.org/property/P37448,P37448,Correlation Coefficient,FOD,2021-05-31T04:39:37.636899+02:00
https://orkg.org/property/P129019,P129019,correlation found,Is there are correlation between two things?,2023-11-15T11:23:36.161168483+01:00
https://orkg.org/property/P59175,P59175,correlation measures,,2022-07-10T16:19:04.323117Z
https://orkg.org/property/P74028,P74028,Correspondence Address,,2022-11-04T14:57:29.770605Z
https://orkg.org/property/P15469,P15469,Cost,,2020-03-31T10:55:42.655+02:00
https://orkg.org/property/P59096,P59096,Cost Effectiveness,,2022-07-02T09:42:24.74244Z
https://orkg.org/property/P68040,P68040,Cost parameters,,2022-08-24T13:10:43.50872Z
https://orkg.org/property/P59021,P59021,Cost per Action (CPA),,2022-06-29T13:04:58.853898Z
https://orkg.org/property/P59020,P59020,Cost per impression Mile (CPM),,2022-06-29T13:04:25.49999Z
https://orkg.org/property/P55023,P55023,count,Act of determining the quantity or the total number of objects in a set or a group. ,2022-05-11T09:52:41.745481Z
https://orkg.org/property/P203027,P203027,counterpart,,2026-07-23T18:27:52.164282633+02:00
https://orkg.org/property/P15237,P15237,Countries,,2020-03-30T21:29:39.495+02:00
https://orkg.org/property/P188164,P188164,countriesNotSupported,Countries for which the application is not supported. You can also provide the two-letter ISO 3166-1 alpha-2 country code.,2026-03-10T21:45:37.00432128+01:00
https://orkg.org/property/P188165,P188165,countriesSupported,Countries for which the application is supported. You can also provide the two-letter ISO 3166-1 alpha-2 country code.,2026-03-10T21:45:38.481706484+01:00
https://orkg.org/property/wikidata:P17,wikidata:P17,country,,2022-09-26T08:08:20.251605Z
https://orkg.org/property/P208000,P208000,Country / Geographic Scope,,2026-08-12T19:27:28.492568228+02:00
https://orkg.org/property/P119156,P119156,Country Code,2 letter Country Code following ISO Standards ,2023-08-14T15:45:18.685782+02:00
https://orkg.org/property/P119000,P119000,country of research origin,The country the main events took place,2023-07-11T21:22:09.272633+02:00
https://orkg.org/property/P142038,P142038,country of sample,,2024-04-19T13:09:56.694499506+02:00
https://orkg.org/property/P15512,P15512,Country of study,,2020-03-31T11:14:57.483+02:00
https://orkg.org/property/P15328,P15328,Country zone,,2020-03-31T09:18:00.15+02:00
https://orkg.org/property/P129028,P129028,Country/Region,County or a region,2023-11-17T21:20:32.579964174+01:00
https://orkg.org/property/P47005,P47005,country_investigated,Restriction in terms of the country or countries that were studied in an empirical investigation,2022-03-23T15:25:35.384874+01:00
https://orkg.org/property/P188109,P188109,countryOfOrigin,"The country of origin of something, including products as well as creative works such as movie and TV content. In the case of TV and movie, this would be the country of the principle offices of the production company or individual responsible for the movie. For other kinds of CreativeWork it is difficult to provide fully general guidance, and properties such as contentLocation and locationCreated may be more applicable. In the case of products, the country of origin of the product. The exact interpretation of this may vary by context and product type, and cannot be fully enumerated here.",2026-03-10T17:57:58.097473294+01:00
https://orkg.org/property/P174484,P174484,county,,2025-05-17T14:26:00.20985344+02:00
https://orkg.org/property/P197143,P197143,coupling,,2026-05-31T11:12:09.139787235+02:00
https://orkg.org/property/P191014,P191014,Coupling Level,"Coupling Level refers to the degree of dependency between the Large Language Model and the external tools it interacts with. It characterizes whether integrations are tightly bound (hardcoded interactions) or loosely coupled (modular and interchangeable components). In research, this property highlights architectural flexibility, maintainability, and reusability, as well as the extent to which a system allows independent evolution of tools and models.",2026-04-19T06:13:49.342243271+02:00
https://orkg.org/property/P132011,P132011,Covariance,,2023-12-28T18:09:25.241579101+01:00
https://orkg.org/property/P198148,P198148,covariates,,2026-06-05T10:19:54.87758249+02:00
https://orkg.org/property/P15327,P15327,Coverage,,2020-03-31T09:18:00.08+02:00
https://orkg.org/property/P100009,P100009,coverage annotation ratio,Ratio between the number of annotations proposed by the system and the number of targets to annotate,2023-02-28T11:22:05.214609Z
https://orkg.org/property/P198045,P198045,coverage variance,,2026-06-03T14:57:17.760555775+02:00
https://orkg.org/property/P131001,P131001,covered approaches,Property will highlight the semantic approaches that are covered by the article,2023-12-19T07:58:48.692112388+01:00
https://orkg.org/property/P59198,P59198,Covered Countries ,,2022-07-11T10:36:55.791843Z
https://orkg.org/property/P123000,P123000,covered languages,This property shows the covered language by LLM,2023-09-25T17:00:31.145237+02:00
https://orkg.org/property/P175042,P175042,covered scripts,Describes the number of language scripts covered in the study,2025-06-29T18:24:54.718867863+02:00
https://orkg.org/property/P178007,P178007,covered via,"the means, method, or pathway through which something is delivered, accessed, or communicated.",2025-08-18T11:57:12.15804627+02:00
https://orkg.org/property/P43050,P43050,Covers industry sector,,2021-11-04T11:08:54.776757+01:00
https://orkg.org/property/P97161,P97161,CPA,"Column Property annotation, used to designate the annotation of pair of columns with the relation linking them",2023-02-06T06:59:56.857966Z
https://orkg.org/property/P97166,P97166,cpa method,Methods used to solve the Column Property Annotation task,2023-02-06T07:20:08.495529Z
https://orkg.org/property/P202027,P202027,CPU,,2026-07-20T09:55:07.521130213+02:00
https://orkg.org/property/P59246,P59246,CPU Hours,,2022-07-12T13:42:56.205906Z
https://orkg.org/property/P129004,P129004,created_web_Application,The paper produced the results and showed them in a web application.,2023-11-13T22:53:29.23819449+01:00
https://orkg.org/property/creates,creates,creates,,2022-02-22T10:04:05.655295+01:00
https://orkg.org/property/P104012,P104012,Creation Type,Describes if the Ontology was created automatically or manually.,2023-03-09T06:35:13.103891Z
https://orkg.org/property/P188110,P188110,creativeWorkStatus,"The status of a creative work in terms of its stage in a lifecycle. Example terms include Incomplete, Draft, Published, Obsolete. Some organizations define a set of terms for the stages of their publication lifecycle.",2026-03-10T17:58:00.455904802+01:00
https://orkg.org/property/P49019,P49019,creator,The creator/author of this CreativeWork. This is the same as the Author property for CreativeWork.,2022-04-14T12:45:16.662264+02:00
https://orkg.org/property/P163000,P163000,creatorName,,2025-01-14T21:36:31.012386239+01:00
https://orkg.org/property/P188111,P188111,creditText,Text that can be used to credit person(s) and/or organization(s) associated with a published Creative Work.,2026-03-10T17:58:03.697493786+01:00
https://orkg.org/property/P70007,P70007,criteria,,2022-09-03T13:11:08.699848Z
https://orkg.org/property/P15008,P15008,Criteria defined by,,2020-03-30T20:51:14.593+02:00
https://orkg.org/property/P15499,P15499,Criterion A,,2020-03-31T11:08:27.414+02:00
https://orkg.org/property/wikidata:P1013,wikidata:P1013,criterion used,,2022-08-31T12:19:25.344789Z
https://orkg.org/property/P15592,P15592,Critical success factors,,2020-03-31T11:42:05.347+02:00
https://orkg.org/property/wikidata:P6325,wikidata:P6325,Critique d'art ID,,2022-11-21T19:48:08.385306Z
https://orkg.org/property/P68103,P68103,Cropping System,,2022-08-26T10:00:42.655555Z
https://orkg.org/property/P57092,P57092,Crosslinker,,2022-06-09T12:13:18.205888Z
https://orkg.org/property/P184256,P184256,Crowdsourcing Component,,2025-12-31T16:36:49.153188402+01:00
https://orkg.org/property/P200544,P200544,crRNA details,,2026-06-28T11:57:11.052437929+02:00
https://orkg.org/property/P44105,P44105,Crystallinity,The crystallinity of a polymer refers to the degree as to which there are regions where the polymer chains are aligned with one another.,2022-01-02T15:41:41.44656+01:00
https://orkg.org/property/P97160,P97160,CTA,"Column Type Annotation, used to designate the annotation of columns in tabular dataset",2023-02-06T06:59:03.824362Z
https://orkg.org/property/P97164,P97164,cta method,Methods used to solve the Column Type Annotation task,2023-02-06T07:18:37.840627Z
https://orkg.org/property/P174120,P174120,cultural_dimension,,2025-05-12T22:04:20.720476994+02:00
https://orkg.org/property/P110099,P110099,Culture conditions,culture conditions description,2023-05-02T00:06:16.432883+02:00
https://orkg.org/property/P20001,P20001,Cumulative Incidence (CI),,2020-05-22T17:29:51.672996+02:00
https://orkg.org/property/P67001,P67001,curated by,,2022-08-05T08:10:53.817883Z
https://orkg.org/property/P119237,P119237,curated problems,,2023-08-27T11:22:33.732876+02:00
https://orkg.org/property/P175030,P175030,Curation_strategy,,2025-06-29T14:02:23.225422551+02:00
https://orkg.org/property/P186151,P186151,Curator involvement,,2026-02-08T21:15:34.88347737+01:00
https://orkg.org/property/P63024,P63024,currency, Jump to navigation Jump to search generally accepted medium of exchange for goods or services,2022-07-29T10:47:08.391816Z
https://orkg.org/property/P102001,P102001,current execution time,The current execution time of the system during computational evaluation. This time is compared to the ideal execution time which measures the ideal time the system should execute and furnish results,2023-03-01T06:56:44.71144Z
https://orkg.org/property/P111009,P111009,current year,The current year considered,2023-05-05T08:44:27.18707+02:00
https://orkg.org/property/P195131,P195131,curve analysis method,,2026-05-27T16:33:48.97821031+02:00
https://orkg.org/property/P37454,P37454,Curve fitting,,2021-05-31T09:42:10.957781+02:00
https://orkg.org/property/P200268,P200268,cycle duration,,2026-06-25T18:46:58.39738376+02:00
https://orkg.org/property/P166085,P166085,Cycle Ratio,,2025-03-18T14:43:57.610800515+01:00
https://orkg.org/property/P169022,P169022,CycleRatio,,2025-04-04T14:46:30.947995169+02:00
https://orkg.org/property/P195092,P195092,cycles,,2026-05-27T13:58:39.102419363+02:00
https://orkg.org/property/P200674,P200674,cytotoxicity,,2026-06-28T16:38:59.871273879+02:00
https://orkg.org/property/P200020,P200020,dark field correction,,2026-06-24T13:44:42.148236626+02:00
https://orkg.org/property/P198196,P198196,dark noise rate,,2026-06-05T15:31:47.651055715+02:00
https://orkg.org/property/P123030,P123030,dashboard developer country,The country where the research or development of the dashboard is based in or originated from.,2023-10-05T17:28:35.673063+02:00
https://orkg.org/property/DATA,DATA,data,"Facts or information, escpecially when examined and used to find out things or to make decisions.",2019-01-06T15:04:07.692Z
https://orkg.org/property/P33017,P33017,Data Access,,2020-11-22T20:13:53.93255+01:00
https://orkg.org/property/P49044,P49044,Data access modality,,2022-04-17T22:57:36.714572+02:00
https://orkg.org/property/P184295,P184295,Data Accessible,"Data Accessible refers to the availability and ease of access to the datasets used or generated in the research. It indicates whether the data supporting the findings of the paper are openly available to other researchers, enabling verification, replication, and further analysis.",2026-01-13T14:58:48.108129169+01:00
https://orkg.org/property/P71183,P71183,data acquisition workflow,is there a workflow for the data acquisition?,2022-10-18T13:52:51.824589Z
https://orkg.org/property/P76003,P76003,data analysis method,Which method(s) has (have) been used to analyse the data?,2022-11-09T12:35:04.862081Z
https://orkg.org/property/P35221,P35221,Data annotation granularities,,2021-05-03T17:22:33.768881+02:00
https://orkg.org/property/P36022,P36022,Data annotations,,2021-05-06T09:47:20.03937+02:00
https://orkg.org/property/P49035,P49035,Data aquisition,,2022-04-17T11:07:34.742396+02:00
https://orkg.org/property/P41270,P41270,Data architecture,,2021-08-18T12:53:48.434341+02:00
https://orkg.org/property/P183168,P183168,Data assimilation technique,"Data assimilation technique refers to the method or process used to integrate observational data into a computational model to improve its accuracy and predictive capability. This technique is crucial in fields such as meteorology, oceanography, and environmental science, where it helps to combine real-world measurements with model simulations to produce more reliable and precise results. Describing this property in a research paper highlights the specific approach or algorithm employed to assimilate data, which can be a significant contribution to advancing modeling and forecasting methodologies.",2025-11-20T13:49:12.191419432+01:00
https://orkg.org/property/P59046,P59046,Data augmentation technique,,2022-06-30T16:11:36.857723Z
https://orkg.org/property/P198286,P198286,data augmentation techniques,,2026-06-08T11:14:08.4480959+02:00
https://orkg.org/property/P37566,P37566,data availability ,"describes in what form the data is available, if at all (e.g. not available, supplementary material of a publication, in a publication, in a repository). May be boolean, text or a URL.",2021-05-31T21:42:01.220544+02:00
https://orkg.org/property/P174290,P174290,data capture type,,2025-05-16T13:46:17.718982644+02:00
https://orkg.org/property/P128016,P128016,Data Cleaning,"Data Cleaning means to remove duplications, missing values, false information, etc. to make data ready to be used.",2023-11-07T11:20:02.558706681+01:00
https://orkg.org/property/P15515,P15515,Data collec- tion,,2020-03-31T11:14:57.866+02:00
https://orkg.org/property/P37308,P37308,data collection,The process of gathering information or data.,2021-05-26T11:47:09.996667+02:00
https://orkg.org/property/P174305,P174305,data collection methods,,2025-05-16T17:47:48.177344203+02:00
https://orkg.org/property/P180052,P180052,Data collection technique,,2025-09-10T18:41:17.312804739+02:00
https://orkg.org/property/P16027,P16027,data collection tool,,2020-04-08T15:57:16.124797+02:00
https://orkg.org/property/P41872,P41872,Data coverage,"The section of the scientific articles which the dataset is annotated on (full-text article, only abstracts, etc.)",2021-10-12T12:50:13.607436+02:00
https://orkg.org/property/P63033,P63033,Data Dimension,,2022-07-29T14:53:36.005994Z
https://orkg.org/property/P37521,P37521,Data Domain,,2021-05-31T18:54:07.227401+02:00
https://orkg.org/property/P41878,P41878,Data domains,The data domain(s )which the dataset is taken from.,2021-10-12T15:23:49.07964+02:00
https://orkg.org/property/P34595,P34595,Data dump,,2021-03-29T10:58:08.785042+02:00
https://orkg.org/property/P44050,P44050,Data Duration,The duration under which the data on lunar surface was collected by Chang'e VNIS instrument.,2021-12-26T17:04:08.73531+01:00
https://orkg.org/property/P170003,P170003,Data Extraction Methods,"The technique or process used to pull useful information out of unstructured or complex data.
Methods can include things like rule-based systems, machine learning models, or natural language processing (NLP).
",2025-04-21T11:17:20.593711913+02:00
https://orkg.org/property/P15669,P15669,Data extraction tools,,2020-03-31T12:21:27.199+02:00
https://orkg.org/property/P200028,P200028,data fidelity term,,2026-06-24T13:48:58.707116463+02:00
https://orkg.org/property/P44150,P44150,Data format,Define how the information is encoded in the datasource,2022-01-25T10:36:23.640851+01:00
https://orkg.org/property/P163021,P163021,data format specification,,2025-01-28T15:55:25.81709422+01:00
https://orkg.org/property/P42011,P42011,Data formats,,2021-10-28T15:27:24.048306+02:00
https://orkg.org/property/P63035,P63035,Data frequency,,2022-07-29T14:55:05.478448Z
https://orkg.org/property/P117088,P117088,Data gathering procedure,e.g. interviews or surveys,2023-06-20T23:28:35.424635+02:00
https://orkg.org/property/P83012,P83012,Data handling,,2022-12-01T01:19:56.681223Z
https://orkg.org/property/P33154,P33154,Data I/O Performance,,2020-12-08T10:16:59.326621+01:00
https://orkg.org/property/P24003,P24003,Data I/O Rate,,2020-07-03T19:32:36.050534+02:00
https://orkg.org/property/P163022,P163022,data item,,2025-01-28T15:56:35.716963628+01:00
https://orkg.org/property/P37520,P37520,Data Language,,2021-05-31T18:53:32.036732+02:00
https://orkg.org/property/P203002,P203002,Data modality,modality of dataset,2026-07-22T14:11:25.832195103+02:00
https://orkg.org/property/P127012,P127012,Data model,Data model,2023-11-03T12:49:24.754948045+01:00
https://orkg.org/property/P127013,P127013,Data origin,"Origin of the data
",2023-11-03T12:51:43.24395481+01:00
https://orkg.org/property/P202035,P202035,Data Pre Processing,,2026-07-21T16:37:34.066579199+02:00
https://orkg.org/property/P156046,P156046,data pre-processing methods,"shows which data pre-processing methods used
",2024-09-20T08:54:50.679918021+02:00
https://orkg.org/property/P127004,P127004,Data Preparation,Creating data to be used in your research,2023-11-02T14:35:40.565586176+01:00
https://orkg.org/property/P127002,P127002,Data Preprocessing,the processing techniques utilized to make data understandable by the algorithm ,2023-11-02T14:23:31.582674578+01:00
https://orkg.org/property/P37440,P37440,Data presentation,,2021-05-31T00:22:09.425158+02:00
https://orkg.org/property/P151044,P151044,data processing notes,,2024-07-24T21:53:12.938064708+02:00
https://orkg.org/property/P71182,P71182,data processing workflow,is the data processing workflow described and reproducible,2022-10-18T13:51:35.845316Z
https://orkg.org/property/P151047,P151047,data processing/analysis notes,"Notes on data processing required to understand the results. Alternatively, if study comprises several results and some are not relevant for this comparison, notes on arbitrary selection of results to include in this comparison.",2024-07-24T22:07:57.065868814+02:00
https://orkg.org/property/P7040,P7040,Data property count,,2020-01-17T12:34:56.862+01:00
https://orkg.org/property/P35009,P35009,data proportion,,2021-04-06T15:17:08.41062+02:00
https://orkg.org/property/P200491,P200491,data quality,,2026-06-26T18:04:06.278859002+02:00
https://orkg.org/property/P63034,P63034,Data range,,2022-07-29T14:54:47.809425Z
https://orkg.org/property/P15671,P15671,Data repositories,,2020-03-31T12:21:27.338+02:00
https://orkg.org/property/P18101,P18101,data resources,,2020-05-18T20:29:22.985149+02:00
https://orkg.org/property/P123041,P123041,data samples,show the number of collected data to evaluate,2023-10-08T12:54:13.998693+02:00
https://orkg.org/property/P117045,P117045,data scaling,"Scaling or transforming the data to fit into specific range of values (e.g. normalization, standardization, etc.)",2023-06-12T18:15:28.767213+02:00
https://orkg.org/property/P58066,P58066,Data Scaling Type (normalization method),,2022-06-25T10:56:28.382735Z
https://orkg.org/property/wikidata:P3575,wikidata:P3575,data size,The size of the dataset that is currently described,2022-09-21T15:02:40.286254Z
https://orkg.org/property/P24006,P24006,Data Size Support,,2020-07-07T11:23:23.945447+02:00
https://orkg.org/property/P33155,P33155,Data size supported ,,2020-12-09T16:08:00.896435+01:00
https://orkg.org/property/P17001,P17001,data source,"A specific data set, metadata set, database or metadata repository from where data or metadata are available.",2020-04-14T17:47:47.280761+02:00
https://orkg.org/property/P52019,P52019,Data source content,Describe the content of the data sources from which data were collected,2022-04-26T10:49:29.148524Z
https://orkg.org/property/P56037,P56037,data source description,The description of the datasource used to build a dataset,2022-05-25T08:37:14.66418Z
https://orkg.org/property/P45048,P45048,Data source timestamp,,2022-02-15T10:10:46.735042+01:00
https://orkg.org/property/P123036,P123036,data sources,,2023-10-05T17:57:21.630742+02:00
https://orkg.org/property/P37253,P37253,Data split,,2021-05-24T11:19:25.369908+02:00
https://orkg.org/property/P71067,P71067,data splitting method,"Describe the method used to divide the dataset (for instance, 80% for training and 20% for testing)",2022-09-22T13:41:10.405316Z
https://orkg.org/property/P33016,P33016,Data Storage,,2020-11-22T20:10:48.260838+01:00
https://orkg.org/property/P117044,P117044,data transformation,"Treatment of data before application of model - sort of mathematical transformation (like sinusoidal, cosinusoidal, exponential, etc., or data decomposition like wavelet, Fourier, Hilbert-Huang, etc., or dimensionality reduction like principal component analysis, singular value decomposition, kernel approximations, etc.)",2023-06-12T18:14:17.612034+02:00
https://orkg.org/property/P7055,P7055,Data type,A particular type of data.,2020-01-21T10:53:07.148+01:00
https://orkg.org/property/P5032,P5032,Data types,,2019-12-17T11:41:44.969+01:00
https://orkg.org/property/P25059,P25059,Data used,Enlists all the satellite datasets used in this work.,2020-07-17T17:36:30.931738+02:00
https://orkg.org/property/P23148,P23148,Data validity condition,,2020-06-18T16:14:20.717236+02:00
https://orkg.org/property/P56041,P56041,data-driven approach,,2022-05-30T13:44:11.02592Z
https://orkg.org/property/P20004,P20004,data1 description,,2020-05-22T17:30:02.588351+02:00
https://orkg.org/property/P20005,P20005,data1 source,,2020-05-22T17:30:02.663876+02:00
https://orkg.org/property/P20006,P20006,data2 description,,2020-05-22T17:30:02.738243+02:00
https://orkg.org/property/P20007,P20007,data2 source,,2020-05-22T17:30:02.811451+02:00
https://orkg.org/property/P20008,P20008,data3 description,,2020-05-22T17:30:02.887874+02:00
https://orkg.org/property/P20009,P20009,data3 source,,2020-05-22T17:30:02.961996+02:00
https://orkg.org/property/P174529,P174529,data_analysis_approaches,,2025-05-18T14:48:52.594038603+02:00
https://orkg.org/property/P144036,P144036,data_analysis_method,,2024-05-07T22:34:29.042106905+02:00
https://orkg.org/property/P174328,P174328,data_capture_type,,2025-05-16T21:04:15.837800137+02:00
https://orkg.org/property/P174511,P174511,data_collection_approaches,,2025-05-18T14:48:51.360543628+02:00
https://orkg.org/property/P174320,P174320,data_collection_methods,,2025-05-16T20:47:53.693967963+02:00
https://orkg.org/property/P174040,P174040,data_formats,,2025-05-12T22:04:13.621402138+02:00
https://orkg.org/property/P174178,P174178,data_processing_pipeline,,2025-05-15T22:59:43.754206622+02:00
https://orkg.org/property/P188013,P188013,data_repo_url,the repository where annotated data described in research papers are made publicly available,2026-02-18T09:47:02.30032834+01:00
https://orkg.org/property/P145007,P145007,data_repository,,2024-05-13T19:52:21.39896053+02:00
https://orkg.org/property/P174477,P174477,data_retention_policy,,2025-05-17T13:14:04.854078241+02:00
https://orkg.org/property/P174177,P174177,data_size,,2025-05-15T22:59:43.680961031+02:00
https://orkg.org/property/P175039,P175039,data_type,,2025-06-29T14:02:25.277482291+02:00
https://orkg.org/property/P174039,P174039,data_types,,2025-05-12T22:04:13.540059239+02:00
https://orkg.org/property/P15413,P15413,Database,Organized collection of data,2020-03-31T10:00:25.011+02:00
https://orkg.org/property/P15313,P15313,Databases,,2020-03-31T09:14:46.275+02:00
https://orkg.org/property/P2005,P2005,dataset,"collection of data used in the study/contribution. May refer for example to a URL, a text description or to the name of a dataset item in ORKG to be described using the ""dataset"" template.",2019-01-06T15:04:07.692Z
https://orkg.org/property/P17005,P17005,dataset alias name,,2020-04-14T17:49:46.388707+02:00
https://orkg.org/property/P97124,P97124,dataset annotation type,"Types of annotations (e.g., column property annotation for tabular dataset) applied to a resource",2023-02-04T12:08:44.288022Z
https://orkg.org/property/P183089,P183089,dataset characteristics,,2025-11-01T03:10:20.955195805+01:00
https://orkg.org/property/P81001,P81001,dataset config,"Describe the elements in the datset (for instance, ""nutrient"", ""food item"", etc.)",2022-11-25T14:00:00.513256Z
https://orkg.org/property/P156054,P156054,dataset contains images,shows whether the corpus contains images,2024-09-21T15:40:05.262784374+02:00
https://orkg.org/property/P156055,P156055,dataset contains texts,shows whether the corpus contains texts,2024-09-21T15:40:32.480934803+02:00
https://orkg.org/property/P164003,P164003,dataset contruction,,2025-02-06T10:42:29.491403282+01:00
https://orkg.org/property/P16037,P16037,dataset description,,2020-04-08T15:58:52.289462+02:00
https://orkg.org/property/P70022,P70022,Dataset Domain,The field from which the dataset is curated,2022-09-13T11:16:47.740299Z
https://orkg.org/property/P45032,P45032,Dataset download url,,2022-02-08T14:29:47.805379+01:00
https://orkg.org/property/P137001,P137001,dataset features,,2024-03-13T09:43:20.227646865+01:00
https://orkg.org/property/P62072,P62072,dataset format,"Define the format of the dataset such as pdf, doc, xsl, etc.",2022-07-22T15:05:42.825344Z
https://orkg.org/property/P150031,P150031,dataset language,what language used for fake news detection,2024-07-20T14:13:31.633773169+02:00
https://orkg.org/property/P181028,P181028,Dataset location,The data location of a dataset for a natural language processing task addressed in a study,2025-09-21T12:45:09.813470645+02:00
https://orkg.org/property/P34063,P34063,Dataset name,"A resource specifying the name given to the dataset. Further the resource could be connected with ""same as"" links to string values of synonymous names of the dataset including abbreviations/acronyms etc.",2021-01-10T14:15:39.688101+01:00
https://orkg.org/property/P172021,P172021,dataset preprocessing,Preparing dataset to be used.,2025-04-30T13:11:14.856273707+02:00
https://orkg.org/property/P183012,P183012,Dataset Reference,,2025-10-14T15:14:42.130309549+02:00
https://orkg.org/property/P17006,P17006,dataset revision,,2020-04-14T17:49:46.463026+02:00
https://orkg.org/property/P54021,P54021,Dataset Sample Size,,2022-04-30T16:41:40.840543Z
https://orkg.org/property/P38003,P38003,dataset size,,2021-06-14T10:57:25.800469+02:00
https://orkg.org/property/P110044,P110044,Dataset split,Train-test split ratio or building-calibration-verification ratio for machine learning modeling procedure (can be used for any other mathematical modeling procedure),2023-04-25T00:24:43.649145+02:00
https://orkg.org/property/P36083,P36083,Dataset statistics,,2021-05-11T07:46:31.347219+02:00
https://orkg.org/property/P70023,P70023,Dataset Subdomain,,2022-09-13T11:18:26.254386Z
https://orkg.org/property/P59014,P59014,Dataset Testing Size,,2022-06-29T12:11:19.027084Z
https://orkg.org/property/P59230,P59230,dataset total size,,2022-07-11T22:22:57.276878Z
https://orkg.org/property/P59013,P59013,Dataset Training Size,,2022-06-29T11:59:56.466168Z
https://orkg.org/property/P45047,P45047,Dataset type,"The domain of the dataset (image, recommendation) of if the dataset is a training, testing, validation, testing dataset",2022-02-15T09:48:34.847978+01:00
https://orkg.org/property/P41919,P41919,Dataset URL,,2021-10-20T13:43:53.159252+02:00
https://orkg.org/property/P25063,P25063,Dataset used,,2020-07-18T12:55:00.433698+02:00
https://orkg.org/property/P59016,P59016,Dataset Validation Size,,2022-06-29T12:38:46.397565Z
https://orkg.org/property/P183013,P183013,Dataset Year,,2025-10-14T15:14:42.214406522+02:00
https://orkg.org/property/P59190,P59190,Dataset_name/ source,,2022-07-11T08:26:51.294012Z
https://orkg.org/property/P175040,P175040,dataset_repository,,2025-06-29T14:02:25.511111793+02:00
https://orkg.org/property/P59229,P59229,dataset_size,,2022-07-11T21:37:46.108565Z
https://orkg.org/property/P59228,P59228,dataset_source,,2022-07-11T21:36:33.017219Z
https://orkg.org/property/P59227,P59227,dataset_type,,2022-07-11T21:32:42.044582Z
https://orkg.org/property/P59191,P59191,Dataset_volume,,2022-07-11T08:27:00.486168Z
https://orkg.org/property/P44054,P44054,Datasets,Enlists the remote sensing datasets used in the particular research work.,2021-12-27T04:09:28.949702+01:00
https://orkg.org/property/P58072,P58072,Datasets used,,2022-06-25T14:39:20.098519Z
https://orkg.org/property/P5056,P5056,datasheet,,2019-12-17T12:37:34.478+01:00
https://orkg.org/property/sh:datatype,sh:datatype,datatype,Specifies an RDF datatype that all value nodes must have.,2023-03-28T13:15:43.54285+02:00
https://orkg.org/property/P15207,P15207,Date,the Small Language Model date in the following format YYYY.MM i.e. 2022.05,2020-03-30T21:26:05.983+02:00
https://orkg.org/property/P183031,P183031,Date (end),,2025-10-21T12:53:01.798569963+02:00
https://orkg.org/property/P183035,P183035,Date (start),,2025-10-21T12:54:14.267553311+02:00
https://orkg.org/property/P191021,P191021,Date Added,,2026-04-20T12:29:53.736649128+02:00
https://orkg.org/property/P49020,P49020,date created,The date on which the CreativeWork was created or the item was added to a DataFeed.,2022-04-14T12:45:27.522521+02:00
https://orkg.org/property/P91006,P91006,date metadata,Refers to publication date of a scientific document or the publication date of cited work. ,2022-12-17T08:56:44.753371Z
https://orkg.org/property/P49021,P49021,date modified,The date on which the CreativeWork was most recently modified or when the item’s entry was modified within a DataFeed.,2022-04-14T12:45:36.430323+02:00
https://orkg.org/property/P49022,P49022,date published,Date of first broadcast/publication.,2022-04-14T12:45:43.29849+02:00
https://orkg.org/property/P171011,P171011,date reported,,2025-04-28T15:23:27.172001608+02:00
https://orkg.org/property/P186099,P186099,Date Submitted,,2026-01-27T17:37:43.863003653+01:00
https://orkg.org/property/P186079,P186079,dateCreated,The date on which the CreativeWork was created or the item was added to a DataFeed.,2026-01-27T13:02:34.507760159+01:00
https://orkg.org/property/P188112,P188112,dateModified,The date on which the CreativeWork was most recently modified or when the item's entry was modified within a DataFeed.,2026-03-10T17:58:06.781776654+01:00
https://orkg.org/property/P186072,P186072,datePublished,Date of first publication or broadcast. For example the date a CreativeWork was broadcast or a Certification was issued.,2026-01-27T13:02:34.514504745+01:00
https://orkg.org/property/P171010,P171010,DateReported,,2025-04-28T15:00:11.798875034+02:00
https://orkg.org/property/P36084,P36084,Dates,,2021-05-11T07:51:08.622732+02:00
https://orkg.org/property/wikidata:P2456,wikidata:P2456,DBLP author ID,,2024-02-29T04:07:07.222241537+01:00
https://orkg.org/property/P34136,P34136,DBMS,,2021-03-05T19:31:39.638606+01:00
https://orkg.org/property/P41635,P41635,dc ontology,,2021-09-22T10:43:58.26339+02:00
https://orkg.org/property/P37103,P37103,De-striping,Few of the bands in a satellite image have stripes in between. There is no data or corrupted data available in the place of stripes. These stripes are removed using De-striping methods.,2021-05-19T21:39:38.214395+02:00
https://orkg.org/property/P197009,P197009,deactivation mechanism,,2026-05-30T19:52:31.648674763+02:00
https://orkg.org/property/P200158,P200158,deactivation rate,,2026-06-25T11:21:49.908855314+02:00
https://orkg.org/property/P5001,P5001,deals with,,2019-12-17T09:42:25.418+01:00
https://orkg.org/property/P65041,P65041,Decision Level,,2022-08-02T14:35:50.583999Z
https://orkg.org/property/P205005,P205005,decision strategy,,2026-08-07T19:24:35.283195796+02:00
https://orkg.org/property/P41199,P41199,Decision-making level,,2021-08-10T22:54:04.354192+02:00
https://orkg.org/property/P15387,P15387,Decisions First-stage,,2020-03-31T09:49:26.31+02:00
https://orkg.org/property/P44003,P44003,Decomposition rate,,2021-12-14T22:33:27.086232+01:00
https://orkg.org/property/P44005,P44005,Decomposition rate constant,,2021-12-14T22:36:53.330987+01:00
